ID,rel_docs
864,159147 5127440 4912639 1326933 6321481 8388066 1841627 199658 5952462 345913 1090751 9236701 8432659 4647994 5267851 785056 3928475 565116 596921 2621464 6144194 41338 5495508 236188 7686837 7670650 2385476 6152319 2121465 157316 244835 2641646 
865,1142040 83449 639310 1147362 1154410 7524008 1338777 3183946 7887664 8602343 7921227 9085943 1373844 4231828 2860910 202351 5639681 2530937 5358904 8312080 5363157 871308 5630411 6537690 1080048 993642 5656735 5636372 1413976 5304213 6963102 5878531 
866,129637 7711454 8243492 4960967 29425 9018784 1079296 239449 8506398 351006 7355386 9179616 9088924 5182639 7065096 8140 8854376 8508250 7059174 7058969 3567979 7059060 18347 6268335 2406736 81791 790890 7065065 8527061 7809713 212036 83714 
867,30345 5454 44861 30331 825452 884304 3158850 16199 19115 7453 45876 367055 6149228 1406180 11231 7281559 18419 1398143 1320961 4428046 486772 135473 81451 7735964 1247334 665406 1386 2852387 1393159 6245623 1891950 5380302 
868,189378 353972 4169040 3033103 171017 6672 5850792 990 6240997 2714818 5864440 69588 524069 2792784 113434 967553 2356006 170717 1549478 109373 864115 3010402 6245243 4437828 1701400 1615386 4848755 4349357 6385352 189888 6475912 1615209 
869,966683 874755 5614814 8747241 126421 3502301 1891275 772260 983255 1485772 5503158 740112 6249123 1891803 4801691 1869912 2019328 561527 239051 164444 5085651 6472704 52807 6977376 3019189 636873 4920518 7979847 8554937 4703940 8855778 2558909 
870,918505 4225322 7443275 922713 4143397 4590877 925243 351412 4590965 8741344 925227 927585 5559587 918476 2009890 2003229 4191333 8490226 928143 2003372 4828690 4199242 4191775 4122316 4123403 5475812 2003527 5216363 922685 2078466 928202 4589525 
871,3775079 2791292 1665318 946305 6242972 370096 200029 4893404 2883283 4545291 1546098 2183309 1078642 732681 19481 7786411 2073704 7281240 8095917 7099691 841114 6243070 4578031 1358985 1669376 3188833 5421679 1287462 6997638 3927656 1439216 379846 
872,1613343 60277 79033 4897395 1902866 7277330 2861197 3009787 5227783 2725532 7427022 194586 4673937 499967 5547695 4012203 6624490 7367004 38331 462634 1687366 6863927 254008 5525890 7542764 6019557 18425 667306 1018406 7691779 2777247 178528 
873,7580484 7043109 5104500 1439512 7482815 3226288 8017331 2233739 6620328 2190932 200160 8162107 1006453 1109271 7619925 940341 3260239 5538732 7296257 1437259 3991219 2267012 8690484 5444706 3203597 7445310 2819113 205839 1214415 6866540 1671166 267783 
874,439157 296520 8921830 96125 7705774 404971 145196 27288 16611 5525137 7721677 3203830 2469146 1268532 783064 6059049 6149526 46890 37620 481736 635209 1261547 4622777 38816 16610 2798564 27974 3170317 41887 7859916 29138 9088002 
875,1889519 461121 3455295 5597556 7572287 5676069 5295265 1889512 6455303 7669925 4158965 9183107 8907684 5662854 4336716 133363 1747317 10355 796386 64291 7201410 320519 577705 5555717 7647718 1217184 200142 64290 4208542 1980312 6374213 7497948 
876,2385524 2931275 4884513 7467873 53052 1965852 151755 465418 256790 2099026 2098862 367411 2385432 5867713 4082298 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 9236643 56618 509054 
877,131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 340982 4174047 
878,628535 6179217 28521 5305087 2231183 1618858 6410894 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 
879,4567532 6523340 5707526 91550 1697660 1654435 4254229 26581 868325 7675073 4995344 1381721 5833764 2350685 5816298 4363020 5521965 377010 2517644 1157603 542084 8176206 675879 6331162 151053 2996763 235404 1463635 384546 8987317 5539000 8002723 
880,4548678 4550001 3188803 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 
881,438468 5884144 493068 1766664 34992 42554 2603022 1079296 5281898 392045 998212 920965 2607934 4336687 444190 7354182 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 
882,434015 59946 315805 4127851 681095 566567 35592 1469274 1179247 3035099 8960893 1364127 6547070 6547103 1756841 6342818 3045251 1567968 277852 474988 503069 4127046 4129669 5544238 4320412 1474482 536310 4566393 6546902 3034420 4233322 791004 
883,8816610 1418350 942870 948483 1125043 4988267 965516 966651 4760432 6445126 445382 7896271 6394906 1367110 990416 9141706 1095216 153724 7434065 7344833 1094397 4509309 445405 784919 3092717 2352767 428702 278381 8224350 2252453 131935 1960972 
884,754470 327116 2891209 6294446 754785 2207480 540038 326845 364630 248308 1978548 164433 589101 5232846 918668 314818 9196206 359379 357166 9128170 920187 25266 108733 314707 1386607 3893 768247 7858816 4264784 1034599 4918691 915868 
885,802706 3227293 2900377 953891 2024687 4669541 4225500 1293694 802947 5432957 3114320 2727017 2948783 7291897 1616089 4146069 548697 92185 485081 76254 5253708 2382484 1018615 435105 7871267 4891295 4225451 4469493 720789 4225477 1637556 3821816 
886,2062071 947435 232618 15833 1967205 523542 770046 678438 4767722 2250796 4698780 6380453 2236899 4599974 5087885 371943 2359 4510759 477393 11587 1718268 7542308 2417452 516090 4494184 204094 9063486 4439231 4885653 19609 822999 8797944 
887,625089 1733162 1301100 66073 2447025 4517013 4081903 670948 2192366 687361 29809 3585169 4257837 8527687 2383933 8799473 59998 3020397 4122330 4211830 4786325 4265006 4384698 458593 984777 102896 4093817 641727 1394523 7494430 4334860 157061 
888,554117 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 340982 
889,6313852 7665978 573675 8621023 117154 8644191 3963829 1710759 4338773 2952021 6323785 648533 4984820 270263 20884 4268202 1905219 5403849 931742 1042780 8602966 9065650 632968 2428150 2895423 2757957 2256751 462179 951368 7541449 735580 1102458 
890,251497 7822216 8457587 465975 3049 1454982 4437661 7713089 1872911 14808 7474000 204599 625482 322880 125653 677581 402106 5264371 90702 8797277 5458967 4861795 1255862 214981 8469538 616356 257269 6285483 6098726 8195110 1579259 6208940 
891,2412256 2407800 74170 48341 4689216 6160201 87537 591821 5128596 1634 4026399 4765037 5113337 6349679 8796060 614360 95162 5553401 3991155 8936867 249817 4510410 1866832 4861468 4720674 6053813 358497 2620171 2199824 1865607 63571 223717 
892,1364115 313696 2474150 4394073 2117 34339 4912850 2773557 7726171 7138060 59156 1333558 59132 381788 6205819 5539836 7274591 4733878 312707 286648 3170279 1314081 208074 383109 2257 8080878 34337 73371 506132 5639561 235908 5070790 
893,78328 6589197 661316 60436 327174 393994 1074789 4286962 6401052 4988043 1826695 1540217 1269376 1546952 6378954 3028111 7014242 6956745 331029 73527 140870 6321290 8752628 5388495 3520561 4617110 7310095 2605094 1700068 362979 9147108 2251262 
894,8206564 1872911 5004587 7692049 322880 3166761 125653 378440 5264371 4979541 4861795 616356 257269 6098726 5556097 6208940 5016 824516 1054211 1034039 286648 88320 1607318 1305623 7084912 251497 5916980 327424 6633335 6965680 257716 1459945 
895,58205 404820 662114 2070521 4128131 134718 662065 4677860 3611175 7642 6005488 1296157 664238 3079364 1377197 4482751 6944347 1361812 9059899 606873 289675 695415 3080443 2143666 230940 75929 7477260 1204949 6944358 750487 7639059 4077931 
896,1731684 199160 2429499 2430055 2429498 236188 25371 2430271 6487820 5235514 5995947 7371596 7371605 623421 5070307 4934144 5097363 4844318 7231100 1434300 5357780 2549149 1449039 5359468 451627 7375325 434111 8671191 8590937 2429509 9117721 6912759 
897,334797 1865073 91302 6983357 1158304 1121756 2988946 58797 6574029 1015602 8437478 6460296 5191160 2958378 4816098 2131010 5291443 4530314 7038748 37070 353845 2468896 8361328 2537134 5348189 1471253 5172279 301925 5191577 1159920 1540875 5200852 
898,1670359 8102805 3955 1669688 5957143 325581 1021219 2328305 918674 1172 5013541 3723898 1666804 7799809 1814275 8778577 2980917 392246 194717 83756 129398 599326 5785423 5883647 8986003 1242428 7833919 722528 5901250 39026 1306569 1667446 
899,387717 2523255 3724665 9201745 8986003 340080 1678620 5091025 8985995 1299276 723493 4402151 8603427 826587 2383720 8467761 1632132 2973876 4647485 2912558 4927926 648139 4914598 1988036 302613 6527112 1548555 1297755 2565829 658681 7677986 7257856 
900,997717 748910 859873 3608186 7356695 1233566 600510 936062 716501 6145018 324946 1136282 1011908 13440 3020413 6989553 1613347 4316541 4942741 2324791 1042889 1682151 6989504 975672 2471077 721693 856329 5473172 6375024 2598152 6921814 7214222 
901,3904677 12143 39816 215449 7293948 8944420 1506382 2275046 9213993 2285506 4769714 2481328 7595136 5865023 7503984 3953496 7816617 36256 1794125 2330209 4413030 6448597 2132715 3238228 779675 8003314 7952539 1280376 7155533 1197826 15677 8317504 
902,1754564 2887060 2932514 6896978 6931846 4678767 1192921 16860 1184626 5056328 5243228 5309575 5648562 5510966 2804826 3894865 1446980 4084564 1344206 5243818 4492360 1173125 7257746 1186338 9061897 4645717 4091511 5096058 5098208 7913200 2198231 839903 
903,692846 8973622 8652018 8804758 387179 7752762 631273 11136 1250529 7247566 6114578 6423703 1024140 6645588 31606 1637654 1735003 6420082 21867 353682 7788748 429318 6924279 6521894 5058 6922832 5083864 4884523 8871670 273255 129352 336717 
904,1399627 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 340982 
905,482254 245831 1092862 668079 655330 223226 914214 7058299 8412472 7662618 2883518 6850102 5702443 5812017 9126032 4520405 5362376 2166400 5904033 4430966 6103829 7214439 1349286 8853962 3817 1433165 7925972 6853032 5278056 5097387 4006 3078763 
906,552738 16878 978425 1762 4676739 4797696 4137207 8611126 13768 76736 4175190 4627159 3680499 2990847 1541996 4816094 1049105 579607 4582209 4976 28915 237716 217675 4876100 1606581 1332334 4337038 686031 3478027 27290 285117 15181 
907,1675862 7728386 5377735 4363847 4992400 5431842 322626 1004340 7663618 2751932 1811361 1619803 2349811 1319680 1528917 4585375 3208417 5644132 5640577 7958648 5351866 4383210 5609845 899672 9133140 8464708 930832 2506172 4280918 135740 4902380 7199916 
908,865561 843370 938975 125534 99847 8842989 809730 599022 2682 5544932 87739 586794 56673 4765119 2590 37127 6087966 13886 4312006 2518275 2614 1002600 348178 1526408 530790 657220 15843 2552 85897 1725350 342137 16790 
909,94057 767943 8802982 4881463 9090692 171328 1002253 2335155 2595856 2578112 6077090 2584377 5249450 148090 4508116 202977 5504559 6965717 355940 4579450 5027787 7559011 3810743 5377674 794789 2716565 1214117 44207 6073186 2350707 2659432 487365 
910,2047562 728805 5914243 6319573 4179342 4762454 1542992 5434476 3978484 1894767 7163183 788246 6870746 5466927 3194917 6844441 1285174 6319596 5969816 6852063 4324691 6851996 4815469 4815462 1888766 905669 1460629 990786 4620524 4323152 6835888 3598705 
911,7852606 4136342 8680021 152927 2461448 7809042 4136348 293726 5014152 950001 6420308 250311 756518 6423444 2087018 5521751 5509529 1799242 6985405 1466816 7834206 1175232 4669900 6016778 689832 2370924 6364493 2374205 1874645 6420803 745646 5798605 
912,1723744 812796 6208494 225796 356908 2473958 6867619 1488404 2256637 6090712 5278039 42541 1189744 1684634 5960952 1148291 1910397 253383 1906659 4667072 2581083 1317684 1470168 1488392 5174042 1413983 6857440 81452 2344385 7010837 2004140 6301098 
913,140439 548926 58347 7064004 7376375 7463603 662969 6283 5062911 495593 5394807 1883599 8843588 89135 566385 8990271 72316 5342885 4888279 25559 6022343 5527826 6226617 15226 2463 4598 8951012 58304 1504030 980181 117242 3999803 
914,1330168 567958 4360824 7272741 27004 299904 26993 1133852 4487530 506686 1102270 7467174 3280841 242037 4802951 242688 8643399 9063498 5651674 6110433 354025 3024648 7478259 5282447 6115402 4201791 1359182 2383927 146961 61081 5865218 256473 
915,7069967 3102468 3833226 5977481 2174922 369987 346603 4385816 7619360 122882 7834658 6841960 6160115 9176202 878324 349003 3906466 2714025 8238996 7364611 9013474 6145875 5549865 8268927 9137957 2477952 8991795 8656101 8270134 60048 2736859 2341094 
916,4125539 8659245 7373270 7699479 818620 9054554 402665 5899704 1208764 402639 8194047 263339 2307367 566164 7373204 2010 7039062 4274524 8398451 523476 2006 18159 28393 32342 2655509 2952831 2369384 1904162 116607 6374311 7304853 2870874 
917,1576025 1618568 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
918,2516811 470595 6896398 8466103 5931312 8982705 2339905 6600655 8306793 4927972 2094880 6224702 599264 6434900 7863461 5025315 321067 2721314 1329866 2554697 6862133 231487 362382 7917257 6597296 297696 641326 8375113 8780537 7005358 1625804 6991563 
919,894711 3608186 600510 4316541 3020413 13440 936062 6989504 6921814 1136282 7356695 2598152 859873 2471077 6989514 1042889 1028210 6145018 2324791 324946 2728766 7214222 1613347 5473172 975672 401913 4942741 1233566 7192008 402000 314002 324179 
920,9298 4537481 6034993 6512892 757090 109756 2803128 4969801 1162613 8629686 477123 37533 4617614 4617631 8921842 6864760 4617591 313696 221624 1317684 1311390 27622 3423549 2359812 107561 4984128 6458463 8114885 265833 8457333 5543696 5271867 
921,2216551 4374276 8719132 5501597 7816460 7869712 5379250 25223 6890877 1224506 276996 44632 3599117 4190944 6289244 6490593 7759975 4213020 7091419 8072380 8418965 3535026 5156713 1859 8124593 290571 1663371 8436436 1178582 1366611 5379519 1527721 
922,16159 8417627 4374192 2964003 219986 9182710 17938 397246 7803331 8786122 3825518 69339 840931 1193639 8970314 2401473 8571210 3177482 220594 8612251 1301178 7576809 4566151 3825530 29542 29543 17863 16568 6118997 102785 336736 29986 
923,1913035 6178782 337541 4706205 902978 2451414 7277646 8600 1397267 5195360 4191084 1483842 4636084 3200907 314388 7668936 345187 3004556 5781691 3652409 4941781 4635953 543694 7039363 5861257 347230 3168597 5905543 3299908 5631716 316102 4334617 
924,522987 2302315 8703137 8707768 8705797 4398337 8704025 164469 8704958 8701995 8705777 8705729 164463 8706776 8704011 8706758 8704988 8706744 1702880 8702040 1686052 1131441 1684151 1538318 4136654 715882 131229 8704979 1679692 8703176 860675 2314729 
925,1311107 3608186 4085443 600510 4316541 3020413 13440 936062 6989504 6921814 1136282 2638968 7356695 2598152 859873 2471077 6989514 1042889 1028210 6145018 2324791 324946 2728766 7214222 1613347 5473172 975672 401913 4942741 1233566 7192008 402000 
926,1381721 230164 5521965 377010 2517644 1157603 542084 8176206 675879 6331162 151053 2996763 235404 1463635 384546 8987317 5539000 6155002 8002723 8858586 8207468 425339 6837008 6329607 2728500 8849434 781640 709819 8798386 937486 984307 324789 
927,757798 7029815 7433206 1596096 5919849 5417230 3824741 7823491 5865796 192356 4550533 6848957 1224782 687750 4546403 341385 7075840 7824107 783676 5225761 383032 1736918 694628 541573 2471765 1598739 7833798 6371067 516859 5898814 4398243 246610 
928,1633471 6572199 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
929,63278 3796460 523457 8849213 56950 144442 6140621 36648 5438899 7874593 1072393 4144776 1454251 978818 2311579 6432964 1449233 7361503 1811887 8280655 976004 1680159 4360679 2393918 8864965 27290 46261 2475552 1927821 1229117 9072483 6837186 
930,2857176 1052699 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
