ID,rel_docs
1894,5195360 5216191 337541 4199211 3200907 4732209 591681 4639102 6825163 4919540 5562853 8600 4795743 1117018 8835385 871886 821957
1895,51733 190806 5085693 643427 720855 1038249 8012164 37988 746019 294054 12783 2795384 245905 9147019 380089 55183 5598684 5930963 4277003 4317518 4541538 67692 4410180 1356298 46896 6516579 460245 26644 6625821 3306807 4442327 1211338 60286 4953602 86876
1896,493379 8569867 815559 8249728 3377487
1897,144953 4467291 2013655 9149228 6983757 600208 216436 233144 1566445 8137105 8147883 3802129 1464059 4729742 302266 3016752 2768743 6180181
1898,4842809 127166 8840245 5057815 7034610 5057849 753788 7034626 5057735
1899,875706 79451 577543 7861728 193647 2772842 7740942 865614 2520506 7823615 1260264 657220 7981457 28259 128224 8367385 1760523 18935 7724617 9030 625482 559 5524599
1900,625084 52146 547466 356562 781477 4358735 9100671 906655 862875 9196104 561137 1034607 754785 4706105 732909 591640 8991571 555552 9099425 9140475 9039246 589101 754769 656508 837293 8723037 659974 365252 8774970 5351150 9136840 314707 1104462 248308 147927 9128453 9197181
1901,652945 150736 652149 956788 186327 641911 653968 649845 508477 5967144 159291 3103757 2127300 6582848 8016006 5434386 9181145 7499683 7196693 8009013 7888920 5912860 7892780 7256809 9181210 7891041 7892539 7048490
1902,2166396 10835
1903,194970 8742253 5282794 2535088 3679064 5253873 6154729 1907042 732091 442899 5089145 1908885 4576546 3422072 1910838 4221605
1904,1796995 6439643 1736908 1054343 5866194 3846098 246733 3193592 1055610 1833253 4979541 6300505 5229395 1635521 1632 248649 6822761 661336 52614
1905,1021740 160228 4003520 8114317 1442405 7791152 5548710 7766816 44521 821957 2887344 1832075 391948 5302846 7985221 180921 36637 6471325 6432846 4434515 133928 5007707 303904 4451394 7403091 7282043 4705246
1906,1251579 4793697 10652 2032083 2433663 4117247 2517870 1187395 389018 2796727 634955 4572256 4582432 3312502 4563715 9050559 2132257 4795428 8294381 6574371 1404096 717480 8938932 3002814 2023795
1907,8778577 1172 7632442 4688105 345580 3691726 376375 8247059 2789142 7833919 8144841 303027 3503459 334530 392246 4519061 27533 1814275 2001441 1879720 5603624 318599 3102953 1666804 4241056 1667446 8245562 5013541 8908540
1908,199704 252573 799731 5389597 5379250 9196434 252586 3387710 73690 2590199 192382 459569 5186786 6986410 1228920 482798 5006367 8819772 9139027 177378 30711 4305320 903864 5283030 235970
1909,2772361 78428 1853744 5630279 6274736 290330 7851003 5129940 5195686 785056 5804673 7214851 6827254 46730 6007533 775598 9227676 4181365 1170221 1416360 7602963 6963124 96732 820383 256887 1556419 7348689 3212498 3186203 1832946 5612510
1910,367982 581931 5245839 333932 665094 55650 4457076 8743931 2069739 8263094 115692 12733 4298589 1226152 8985 8667508 2894 8790103 37961 6515587 381397 36990 1513307 19413 492514 2968
1911,672468 638886 169359 8430305 8136106 8857606 4387985 6180427 7492357
1912,1994070 3577715 592859 215393 5910590 4985522 748057 9232687 174447 5662401 5068873 3603560 6023165 1291909
1913,1274130 6435639 6053860 5007589 6332702 784550 1820401 6614235 7252892 890337 890275 890289 938114 6629294 6613852 4684839 6614096 8665218 890297 6614187 7365970 4226568 7186616 887889 435533 435502 6613777 6566098 4600240 5854086 1309918 7376010 7848889 2915732 8418981 87573 2028729
1914,321357 245394 3575274 8562919 9141361 1625392 2119196 6146381 697392 416862 3917462 4701286
1915,1505862 7949817 4621459 7953646 7315730 8476619 3595384 1869155 5341
1916,6023540 5657830 5659203 5649877 4079582 6884133 1974225 5490235 1979037 2315681 8745841 1210390 8727466 1983787 6852217 2832726 4456827 8100700 2830738 1181488 5657998 2424797
1917,681658 666343 246253 7712195 2655258 7931578 6350503 172422 1599574 2920131 4185936 5113158 3862418 582745 1550927 5407956
1918,3512943 357579 5207714 5580469 1941035 466260 708719 8834548 1198346 5562091 2582223 7267868 9132048 8753787 4906809 450389 7599069 5565801 667859 5478879 709312 5483665 397704 4392095 397733 3403307 2102711 5535608 9030952 3134486 1082699 98066 1496645 266716
1919,715277 1449233 7874593 1927821 498611 3917 683943 730098 1351737 2519688 5539740 148083 1220493 4672712 31196 6537701 5690110 56950 297080 523457 6402895 6596640
1920,9216335 4400130 711006 5407115 4965821 9218070 1724791 4955301 4641725 4390567 4401951 4965098 9216352 4390703 7745443 4406072 8618482 4460025 1743446 8088563 8081419 7360711 5275577 1009578 4345969 711886 3647263 3684431 4403882 4960600 4390646 4132537 1743442 4403998 4394368 4403953 777947 8844852 5133795 1030662
1921,75740 3764240 34016 3390948 45563 3527368 2428485 3526822 3272704 8929
1922,3381 1155 2852987 3387525 4752348 4942349 789867 3095258 381781 1124255 4928219 4942371 4202899 7893679 8194952 3980 740852 8744588 7005866 8290186 2633743 33913 3210268 7479552 167968 3964878 421104 681011 4242490 2011670 8969351 587713 3508026
1923,553333 380537 5473136 8723214 1459503 912509 2762414 4337407 6846731 4342493 8786956 4575334 7791028 914679 1576503 2165393 5488501 885749 163511 945025 5577696 5289996 515305 404281 5108459
1924,702459 292854 4013451 114892 8873397 283777 5941408 6871840 1642858 1494403 1912157 3603946 5700557 5589553 2525223 5463781 995863 1819736 7834131 6148763 1396423 1863053 1582757 4231734 5606371 497702 4716868 5677828 39942 7030910 486457 1537 5495357 6608937 100921 7421810 698284 9119652 5720226 3518612 511302 5637891
1925,403709 403606 186934 7610968 7518025 7631002 5177806 3030880 7384821 10101 3162398 4838599 4850188 2250528 8566696 4332660 4235596 8551453 113486
1926,523292 814865 4603140 758 8403280 4575465 366437 2312369 1239900 7130972 8837371 1829126 760383 1647932 7002062 8609941 4427228 485632 17985 668302 533749 853804
1927,903607 8810828 1081863 8896915 38984 1865350 12617 1156972 4304417 1918638 436445 4334380 6073174 150119 7714699 1281515 4308479 152010 4307104 4243837 4103434 6001587 1278456 4304483 3292222 7709677 7314286
1928,350327 5855415 374219 447416 356889 174314 4622248 465927 693390 512210 8445359 1819502
1929,187789 5168721 10655 5126747 5174107 4107839 155390 5680146 899892 6514250 1759249 3197885 5097969 883966 1866762 902076 7368452 6982826 901740 1749583 7364340 6971568 899972 153813 4245779 872228 876039 1281343 6996639 3197801 912663 872136 870389 3197802 3686816 1974828 899695
1930,1497613 7467837 8806589 6945936 6940126 26193 6921693 5673286 8474168 8652237 8757796
1931,1284106 3147024 592624 9136352 7036565 3653737 7662130 9928 1102695 6553473 5085668 9131740 8395413 3820328 5634208
1932,1317026 5029307 321615 556738 1378366 203794 8483093 4943502 7296257 1792082 6904472 1436839 99539 2016232 1137893 1440244 6348118 5372900 6938085 378632 246097 688898 749279 5186583 405189 475499 11657 8705064 1919301 6381208 5333957 910657 4429212 5457823 1138611 8965016 7595102 1616075 5663941 5372241 295403 2201435
1933,690309 1518939 1058020 9013925 8340165 194219 1952817 410575 7763324 420412 535484 1033416 1004218 679942 1375087 57834 1322594 147067 71910 1371171 269908 938544 653042 15564 3601448 7921173 5802749 689592 7736289 1690121 41057 1169188 1368597 6518940 4873079
1934,228448 403681 403790 4508095 409117 186934 4850188 2250528 8566696 4332660 4235596 8551453 113486
1935,54410 8349921 7211058 785002 2144350 2423094 3653530 97745 8476 2274883 570637 1061096 2994798 447635 6387872 1668363 8441592 2810132 1310195 21318 2421422 1094620 7273090 168606 5303282 7208490 2211046 43723 42932 1503308 6164692 801697 1378941 1359734 6337121
1936,4902485 7596128 5167640 8455153 4903209 5053828 4922810 5473154 4456742 7018094 2719881 6535120 2122274 6450726 4507392 4255429 1335275 1393289 7386254 7995757 4992718 8626676 4717079 5235691 5639722 5188335 5245546 8060450 7728382 5166709 4263264 2761899 5432468 4713687 1356745 720193 1866550 6611106 4507673 5654163 9049168 5608017 3288477 1392960 5700771 5665439 5642222 5649580 5654098 5655517 5648734 5640459 222111 5663728 4617308 5597990 5652152 2310004 477913 5663698 5614034 4650319 5610805 5665484 5641242 5652341 5652183 5663569
1937,733325 2471976 2471914 681459 4540803 3484359 1853189 8616011 7402321 8821276 8533926 60117 1481677 760534 8815936 8832712 2906733 3280324
1938,53243 7492209 1357223 8857362 1883688 4860040 1823 1109254 3625117 7748479 5781528 6066570 358211 1303213 575797 1276292 428104 3163034 140870 5582127 3535478
1939,998924
1940,4584050 73663 5973464 8775970 40398 8984909 71987 855332 4994249 1412388 1741450 71994 100921 764561 6644986 565945 289751 8244143
1941,18087 1142 875986 7609494 1036374 658388 4259215 8963916 441255 6621488 440502 6854504 585420 2793 5624067 240613 212436 6827775 27104 8797028 300891 5243455 557825 7479358 3096452 3147868 3027636 6226333 6219819
1942,1873961 7817229 830348 4278903 1409670 4549142 6415415 2577166 2873042 1453957 4871296 4087146 5008116 8335252
1943,403681 403606 228448 403676 403790 6223 7610968 403704 403691 4508095 409117 403718 186934 2062997 403802 1743725 8639581 2423895 4375134 8381633
1944,270561 21288 532449 1179212 9039081 6262268 9073684 8819735 7148672 7789607 3030302 4232377 1101991 3030082 3715675 3028226 8574244
1945,403803 403704 186934 7442508 7015788 665498 6544364 5586841 7430330 4850188 2250528 8566696 4332660 4235596 8551453
1946,4215336 6008357 2501810 5016166 8969147 1012531 2005941 1454353 5906575 5293045 57842 679759 49661 89816 637835 5016133 413557
1947,403797 403696 186934 3010375 4850188 2250528 8566696 4332660 4235596 8551453 113486
1948,1675043 275588 5937677 4155371 5559829 5552768 2084535 8788506 449998 6965763 5556899 5576726 2486675 5564167 5559884 420120 49832 149618 5556933 5561942 6341285 1969760 1687397 6341247 6045858 734743 4801926 8035154 2768555 6338750 5581964 6298479 8411413 5564113 5552778 5584092
1949,1376032 12072 71794 245773 145920 4273805 8761434 71845 566065 7309593 6966627 252686 564614 565595 565178 564605 7400989 5206090 4107451 7403054 4247097 1345241 8561180 8650806 8651442
1950,1178582 8837969 1859 21239 6480189 9087540 5379519 8619656 7091419 280678 276996 5020877 2808320 4344882 415542 990942 7816460 93936 8777357
1951,135988 5087 8866289 2906886 8888854 5278179 4915729 1848480 1441083 242685
1952,1509533 123097 1637451 677751 8987879 399496 8260515 7668764 6259899 98068 8032383 1850868 3609695 555749 54604 75929 8259693 360093 667422 292794 4460121 8774947 722811 7867784 8259729
1953,1595748 2166345 2801512 155522 333672 112755 8191622 7256246 8292293
1954,1507085 1235565 7350848 7328202 239067 4905396 6888783 2641652 8840249 4088361 7345441 8416283 2519978
1955,704025 7629696 1101 6569 6187505 2495014 1467223 8670702 5332027 2908 2388056 5530797 45834 5906953 8545396 44447 6165230 6344234 555390 413937 1115167 3719423 6936331 1804202 8662506 6008355 7080418 437355
1956,8685577 49933 2218421 6362486 2314663 2404695 900655 2133561 8007130 2725532 80275 5549179 8208078 6370324 159557 8733930 4827646 5926560 254008 6058387 167876 4814813
1957,4189597 9208485 8581937 1645333 9208472 2547059 2309562 5384020 2601175 4765636 5566883 7120700 7669560 7303482 8871523 63804 63793 3926804 7688530 6625010
1958,284131 1810109 1810088 5541806 4354404 3345652 1180482 1738502 1453170 4674001 4761546 9136941 8686117 8567708 3173503 9166486 235970 2236384 1053793
1959,2460016 77285 74925 3902667 7434787 736461 741886 1499630 5880806 188662 510824 1483065 169760 1093038 515831 193692 2912181 4311981 473166 8831945
1960,7441430 3661038 1095199 6625054 2968819 8874569 5148826 302037 8429585 3159462 1407982 4369035 523476 278364 6223368 748345 476833
1961,368730 737611 2248838 2337502 183827 2352254 1956132 1985291 1996277 8045240 7645667 308079 4194364 328014 505436 183843 2337549 302259 4193159 1264843 1033658 3955371 2239731 8685016 8671860 2421982 10655 8047129 8304008 5174107 4107839 5126747 155390 5680146 187789 1033651 32126 6643832
1962,260820 8861 1786773 209947 9132279 3542719 9046680 6616508 353187 555010 2315884 8774351 1651459 281060 4552563 707749 3165198 3593044 177992 5884661 1818253 8105191 2334771 119516 7259383 242960 371322 5505650 116463 8602564 326783 1434753
1963,137874 1532026 227457 4544152 4474726 683678 1969109 7670986 7541846 5346488 799731 409817 3216732 1183575 1826219 8257149 1224740
1964,2457579 6515587 389396 4730325 1239664 8561594 5907511 7799809 8421249 2555 977006 4692690 1627858 8722656 889257 3245741 5310286 168470
1965,3514253 349567 4983504 411275 61690 5638637 5485157 5489704 7370270 5484184 208830 636433 4523407 5598189 2256729 144171 1436208 1279375 971227 8314915 970600 2285342
1966,290512 54807 982537 4563895 4361535 8044120 156453 5880306 4783170 138175 1299194 4847195 8837218 507278 5104338 1633918 8557895 1809820 206855 6415432 402933 4531490 688770 385658 6407360 3222349 285077 11594 11618
1967,4400418 7301933 204710 641326 1858449 8493684 4249275 450722 2411095 3242307 996 6991563 1105567 6994079 4893440 3961410 7272741 6598532 4713101
1968,75464 39304 5710667 615887 846790 7230120 4363148 1622762 2198156 1792465 4560336 67406 110715 432425 7630164 7945633 2324482 5322713 69350
1969,315612 2008688 2902908 1733095 2417226 3307105 2801084 83844 1820900 2168695 4276478 5908621 9161005 4531326 612107 6449233 5429577 7681981 2178322 8380690 4734571 5562781 8907684
1970,826671 825995 6127549 181176 2398482 2377437 1713318 258044 2368372 2109265 2416892 2200930 7738379 467819 2752444 2400722 2068177 2539488 7409780 6432563 1259028 494895 2446494
1971,6369044
1972,1736794 6400005 5345652 1113869 8274700 2370413 4096998 5876673 1263636
1973,3691350 1376183 730191 6490593 1303991 135912 152171 2157087 1828696 1575702 5309575 4144609 123509 8774978 4739616
1974,338879 6385109 3509306 6296532 92075 3333422 6087606 6091416 6202135 6297007 7338026 7835492 6277997 8449178 7979184 5542804 5282620 4292944 8370977 8252040 4708472 7708620 8322640
1975,48826 2908174 4698 606301 2764801 155945 5418812 5120494 8802951 8445282 9046132 320674 9044068 5071682 6116349 392494 4392439 8823369 2423551 8771199 6597724 2774009 773109 6404475 2157326 2129688
1976,731215 4881531 6556543 2089604 6556629 6556730
1977,6215289 89470 1058835 6595457 4526760 4103928 509620 116400 8942652
1978,488360 996429 8544561 1226041 337087 1197094 481369 105747 968117 300462
1979,626710 2783574 38216 7881191 7204693 2798871 3185079 4039726 691455 4253282 9144831 699986 6845562 2121328 1120371 3185779 4900636 984260 3168767 657979 4485907 1487563 6597856 984155 865007 707149 1091214 6224630 5117507 4428844 3223316 1353560 2114273 6964630 849718 1487573 677411 733748 2663317 985493 592701 1113837 1607700 4616506 4922904 7203425 6997347 305236 303404 5896308 5350200 2331415 742177 4986597 1166762
1980,81480 137334 8204331 8469129 2978625 7857261 3787668 6283 7376375 1359437 7750591 8869742 8924872 3636547 5130084 1474888 1024989 164449 5394807 1629463 8806971 4373055 31992 2138514 8593132
1981,3804308 138432 8721224 345909 904900 3847583 7671515 7296109 2276143 7297093 7735287 1312078 3846703 399411 4119913 3847321 2805398 4186608 179677 635008 362253 4120414 346054 4231475 1282553 476138 366142 3080327 864630 345966 569088 3229547 2871929 220296 9237590 298367 367756 107550 2227156 3522021 1800937 433830 719869 645921 646887 1009394 777735 3794105 655583
1982,1906049 8177220
1983,6460653 8027020 7987742 651798 6475591 911235 7756620 6322045 6618188 6252203 5067469 5721463 3218089 4693597 3218190 4944466
1984,83654 2579562 21945 4612650 8620335 8230093 8575130 29920 1314 6220622 8929248 205424 757699 5102009 4003747 5116304 8919918 5396548 1272621 1605592
1985,275599 308743 326685 752314 906733 7593848 8741173 1354866 4750799 4548678 7191240 3857513 4979170 9054422 416480 841352 5926023 330035 5288304 6898373 2756573 667519 1854854
1986,63181 39304 615887 846790 7230120 4363148 1622762 2198156 1792465 4560336 67406 110715 432425 7630164 7945633 2324482 5322713 69350 67415 245335
1987,950331 11602 2553573 2568991 4292070 5294153 2555291 15035 1927419 8789498 4307933 871374 6961315 223909 8259646 300760 7357270 3059663 7852161 1743443 241429 6891149 67088 14073 7574731 363162 7141743 2593132 3224271 8995962 103254 2607588 6961245 5899324
1988,293266 784542 290806
1989,358117 358102 6025086 6029273 108651 1126678 8081891 269437 617277 119751 3795903 7451027 779944 4590793 9203234 3121651 8142294 339273 8286060 185373 15338 2503118
1990,41480 1889361 16080 411881 485338 1797612 469821 12906 5362522 4463785 352768 131064 4668820 167469 8228579 2834 526620 9134451 2419005 6845571 8854143 516465 2506109 263637 5530929 62576 5543164 5526118 9134593 130887 1982212 413065 4153766 7917813 7539626
